"VIA FRANCAVILLA DI SICILIA, 36",Via Francavilla di Sicilia,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8776867,12.6421387
VIA FRANCAVILLA FONTANA 30,Via Francavilla Fontana,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8882264,12.6650966
"VIA FRANCAVILLA FONTANA, 22",Via Francavilla Fontana,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8882264,12.6650966
"VIA FRANCAVILLA FONTANA, 38",Via Francavilla Fontana,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8882264,12.6650966
VIA FRANCAVILLA FONTANA32,Via Francavilla Fontana,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8882264,12.6650966
VIA FRANCESCO BIANCHI 28,Via Francesco Bianchi,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8606344,12.6122195
"VIA FRANCESCO BIANCHI, 34",Via Francesco Bianchi,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8606344,12.6122195
"VIA FRANCESCO BUITONI, 45",Via Francesco Buitoni,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8593414,12.6235768
VIA FRANCESCO CILEA 25,Via Francesco Cilea,empty,empty,empty,Roma Capitale,Lazio,00077,41.8752476,12.741809
VIA FRANCESCO CIRIO 3,Via Francesco Cirio,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8589114,12.6157371
"VIA FRANCESCO CIRIO, 9",Via Francesco Cirio,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8589114,12.6157371
"VIA FRANCESCO COZZA, 21",Via Francesco Cozza,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8725482,12.6197112
VIA FRANCESCO GENTILE 19,Via Francesco Gentile,19,Municipio Roma VII,Roma,Roma Capitale,Lazio,00173,41.8532813,12.5857344
VIA FRANCESCO GIARDONI 27,Via Francesco Giardoni,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8605809,12.6128638
"VIA FRANCESCO GIARDONI, 29",Via Francesco Giardoni,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8605809,12.6128638
VIA FRANCESCO GONIN 15,Via Francesco Gonin,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.858919,12.6106597
"VIA FRANCESCO GONIN, 15",Via Francesco Gonin,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.858919,12.6106597
"VIA FRANCESCO GONIN, 45",Via Francesco Gonin,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.858919,12.6106597
"VIA FRANCESCO GONIN,45",Via Francesco Gonin,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.858919,12.6106597
VIA FRANCESCO IERACE 10,Via Francesco Ierace,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8569493,12.6068768
"VIA FRANCESCO MARIA MAGGIO, 3",Via Francesco Maria Maggio,empty,V Circoscrizione,Palermo,Palermo,Sicilia,90138,38.1211213,13.3390252
VIA FRANCESCO ROSASPINA,Via Francesco Rosaspina,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8674281,12.6213912
